plan_id,profile_id,content,steering_condition,repetition,model_key,target_O,target_N
gpt-4o-mini__syn_0049__childhood_memory__lex_fewshot__r0,syn_0049,childhood_memory,lex_fewshot,0,gpt-4o-mini,44.0,99.0
gpt-4o-mini__syn_0049__turning_point__persona_only__r0,syn_0049,turning_point,persona_only,0,gpt-4o-mini,44.0,99.0
gpt-4o-mini__syn_0049__turning_point__liwc_only__r0,syn_0049,turning_point,liwc_only,0,gpt-4o-mini,44.0,99.0
gpt-4o-mini__syn_0049__turning_point__persona_liwc__r0,syn_0049,turning_point,persona_liwc,0,gpt-4o-mini,44.0,99.0
gpt-4o-mini__syn_0049__turning_point__lex_fewshot__r0,syn_0049,turning_point,lex_fewshot,0,gpt-4o-mini,44.0,99.0
deepseek-v3__syn_0050__memorable_journey__persona_only__r0,syn_0050,memorable_journey,persona_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__memorable_journey__liwc_only__r0,syn_0050,memorable_journey,liwc_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__memorable_journey__persona_liwc__r0,syn_0050,memorable_journey,persona_liwc,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__memorable_journey__lex_fewshot__r0,syn_0050,memorable_journey,lex_fewshot,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__difficult_decision__persona_only__r0,syn_0050,difficult_decision,persona_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__difficult_decision__liwc_only__r0,syn_0050,difficult_decision,liwc_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__difficult_decision__persona_liwc__r0,syn_0050,difficult_decision,persona_liwc,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__difficult_decision__lex_fewshot__r0,syn_0050,difficult_decision,lex_fewshot,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__daily_life_change__persona_only__r0,syn_0050,daily_life_change,persona_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__daily_life_change__liwc_only__r0,syn_0050,daily_life_change,liwc_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__daily_life_change__persona_liwc__r0,syn_0050,daily_life_change,persona_liwc,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__daily_life_change__lex_fewshot__r0,syn_0050,daily_life_change,lex_fewshot,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__meaningful_relationship__persona_only__r0,syn_0050,meaningful_relationship,persona_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__meaningful_relationship__liwc_only__r0,syn_0050,meaningful_relationship,liwc_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__meaningful_relationship__persona_liwc__r0,syn_0050,meaningful_relationship,persona_liwc,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__meaningful_relationship__lex_fewshot__r0,syn_0050,meaningful_relationship,lex_fewshot,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__childhood_memory__persona_only__r0,syn_0050,childhood_memory,persona_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__childhood_memory__liwc_only__r0,syn_0050,childhood_memory,liwc_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__childhood_memory__persona_liwc__r0,syn_0050,childhood_memory,persona_liwc,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__childhood_memory__lex_fewshot__r0,syn_0050,childhood_memory,lex_fewshot,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__turning_point__persona_only__r0,syn_0050,turning_point,persona_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__turning_point__liwc_only__r0,syn_0050,turning_point,liwc_only,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__turning_point__persona_liwc__r0,syn_0050,turning_point,persona_liwc,0,deepseek-v3,13.0,80.0
deepseek-v3__syn_0050__turning_point__lex_fewshot__r0,syn_0050,turning_point,lex_fewshot,0,deepseek-v3,13.0,80.0
qwen3-32b__syn_0050__memorable_journey__persona_only__r0,syn_0050,memorable_journey,persona_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__memorable_journey__liwc_only__r0,syn_0050,memorable_journey,liwc_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__memorable_journey__persona_liwc__r0,syn_0050,memorable_journey,persona_liwc,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__memorable_journey__lex_fewshot__r0,syn_0050,memorable_journey,lex_fewshot,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__difficult_decision__persona_only__r0,syn_0050,difficult_decision,persona_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__difficult_decision__liwc_only__r0,syn_0050,difficult_decision,liwc_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__difficult_decision__persona_liwc__r0,syn_0050,difficult_decision,persona_liwc,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__difficult_decision__lex_fewshot__r0,syn_0050,difficult_decision,lex_fewshot,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__daily_life_change__persona_only__r0,syn_0050,daily_life_change,persona_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__daily_life_change__liwc_only__r0,syn_0050,daily_life_change,liwc_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__daily_life_change__persona_liwc__r0,syn_0050,daily_life_change,persona_liwc,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__daily_life_change__lex_fewshot__r0,syn_0050,daily_life_change,lex_fewshot,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__meaningful_relationship__persona_only__r0,syn_0050,meaningful_relationship,persona_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__meaningful_relationship__liwc_only__r0,syn_0050,meaningful_relationship,liwc_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__meaningful_relationship__persona_liwc__r0,syn_0050,meaningful_relationship,persona_liwc,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__meaningful_relationship__lex_fewshot__r0,syn_0050,meaningful_relationship,lex_fewshot,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__childhood_memory__persona_only__r0,syn_0050,childhood_memory,persona_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__childhood_memory__liwc_only__r0,syn_0050,childhood_memory,liwc_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__childhood_memory__persona_liwc__r0,syn_0050,childhood_memory,persona_liwc,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__childhood_memory__lex_fewshot__r0,syn_0050,childhood_memory,lex_fewshot,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__turning_point__persona_only__r0,syn_0050,turning_point,persona_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__turning_point__liwc_only__r0,syn_0050,turning_point,liwc_only,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__turning_point__persona_liwc__r0,syn_0050,turning_point,persona_liwc,0,qwen3-32b,13.0,80.0
qwen3-32b__syn_0050__turning_point__lex_fewshot__r0,syn_0050,turning_point,lex_fewshot,0,qwen3-32b,13.0,80.0
gpt-4o-mini__syn_0050__memorable_journey__persona_only__r0,syn_0050,memorable_journey,persona_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__memorable_journey__liwc_only__r0,syn_0050,memorable_journey,liwc_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__memorable_journey__persona_liwc__r0,syn_0050,memorable_journey,persona_liwc,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__memorable_journey__lex_fewshot__r0,syn_0050,memorable_journey,lex_fewshot,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__difficult_decision__persona_only__r0,syn_0050,difficult_decision,persona_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__difficult_decision__liwc_only__r0,syn_0050,difficult_decision,liwc_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__difficult_decision__persona_liwc__r0,syn_0050,difficult_decision,persona_liwc,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__difficult_decision__lex_fewshot__r0,syn_0050,difficult_decision,lex_fewshot,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__daily_life_change__persona_only__r0,syn_0050,daily_life_change,persona_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__daily_life_change__liwc_only__r0,syn_0050,daily_life_change,liwc_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__daily_life_change__persona_liwc__r0,syn_0050,daily_life_change,persona_liwc,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__daily_life_change__lex_fewshot__r0,syn_0050,daily_life_change,lex_fewshot,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__meaningful_relationship__persona_only__r0,syn_0050,meaningful_relationship,persona_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__meaningful_relationship__liwc_only__r0,syn_0050,meaningful_relationship,liwc_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__meaningful_relationship__persona_liwc__r0,syn_0050,meaningful_relationship,persona_liwc,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__meaningful_relationship__lex_fewshot__r0,syn_0050,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__childhood_memory__persona_only__r0,syn_0050,childhood_memory,persona_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__childhood_memory__liwc_only__r0,syn_0050,childhood_memory,liwc_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__childhood_memory__persona_liwc__r0,syn_0050,childhood_memory,persona_liwc,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__childhood_memory__lex_fewshot__r0,syn_0050,childhood_memory,lex_fewshot,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__turning_point__persona_only__r0,syn_0050,turning_point,persona_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__turning_point__liwc_only__r0,syn_0050,turning_point,liwc_only,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__turning_point__persona_liwc__r0,syn_0050,turning_point,persona_liwc,0,gpt-4o-mini,13.0,80.0
gpt-4o-mini__syn_0050__turning_point__lex_fewshot__r0,syn_0050,turning_point,lex_fewshot,0,gpt-4o-mini,13.0,80.0
deepseek-v3__syn_0051__memorable_journey__persona_only__r0,syn_0051,memorable_journey,persona_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__memorable_journey__liwc_only__r0,syn_0051,memorable_journey,liwc_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__memorable_journey__persona_liwc__r0,syn_0051,memorable_journey,persona_liwc,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__memorable_journey__lex_fewshot__r0,syn_0051,memorable_journey,lex_fewshot,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__difficult_decision__persona_only__r0,syn_0051,difficult_decision,persona_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__difficult_decision__liwc_only__r0,syn_0051,difficult_decision,liwc_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__difficult_decision__persona_liwc__r0,syn_0051,difficult_decision,persona_liwc,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__difficult_decision__lex_fewshot__r0,syn_0051,difficult_decision,lex_fewshot,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__daily_life_change__persona_only__r0,syn_0051,daily_life_change,persona_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__daily_life_change__liwc_only__r0,syn_0051,daily_life_change,liwc_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__daily_life_change__persona_liwc__r0,syn_0051,daily_life_change,persona_liwc,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__daily_life_change__lex_fewshot__r0,syn_0051,daily_life_change,lex_fewshot,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__meaningful_relationship__persona_only__r0,syn_0051,meaningful_relationship,persona_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__meaningful_relationship__liwc_only__r0,syn_0051,meaningful_relationship,liwc_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__meaningful_relationship__persona_liwc__r0,syn_0051,meaningful_relationship,persona_liwc,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__meaningful_relationship__lex_fewshot__r0,syn_0051,meaningful_relationship,lex_fewshot,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__childhood_memory__persona_only__r0,syn_0051,childhood_memory,persona_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__childhood_memory__liwc_only__r0,syn_0051,childhood_memory,liwc_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__childhood_memory__persona_liwc__r0,syn_0051,childhood_memory,persona_liwc,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__childhood_memory__lex_fewshot__r0,syn_0051,childhood_memory,lex_fewshot,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__turning_point__persona_only__r0,syn_0051,turning_point,persona_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__turning_point__liwc_only__r0,syn_0051,turning_point,liwc_only,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__turning_point__persona_liwc__r0,syn_0051,turning_point,persona_liwc,0,deepseek-v3,89.0,36.0
deepseek-v3__syn_0051__turning_point__lex_fewshot__r0,syn_0051,turning_point,lex_fewshot,0,deepseek-v3,89.0,36.0
qwen3-32b__syn_0051__memorable_journey__persona_only__r0,syn_0051,memorable_journey,persona_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__memorable_journey__liwc_only__r0,syn_0051,memorable_journey,liwc_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__memorable_journey__persona_liwc__r0,syn_0051,memorable_journey,persona_liwc,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__memorable_journey__lex_fewshot__r0,syn_0051,memorable_journey,lex_fewshot,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__difficult_decision__persona_only__r0,syn_0051,difficult_decision,persona_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__difficult_decision__liwc_only__r0,syn_0051,difficult_decision,liwc_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__difficult_decision__persona_liwc__r0,syn_0051,difficult_decision,persona_liwc,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__difficult_decision__lex_fewshot__r0,syn_0051,difficult_decision,lex_fewshot,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__daily_life_change__persona_only__r0,syn_0051,daily_life_change,persona_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__daily_life_change__liwc_only__r0,syn_0051,daily_life_change,liwc_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__daily_life_change__persona_liwc__r0,syn_0051,daily_life_change,persona_liwc,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__daily_life_change__lex_fewshot__r0,syn_0051,daily_life_change,lex_fewshot,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__meaningful_relationship__persona_only__r0,syn_0051,meaningful_relationship,persona_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__meaningful_relationship__liwc_only__r0,syn_0051,meaningful_relationship,liwc_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__meaningful_relationship__persona_liwc__r0,syn_0051,meaningful_relationship,persona_liwc,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__meaningful_relationship__lex_fewshot__r0,syn_0051,meaningful_relationship,lex_fewshot,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__childhood_memory__persona_only__r0,syn_0051,childhood_memory,persona_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__childhood_memory__liwc_only__r0,syn_0051,childhood_memory,liwc_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__childhood_memory__persona_liwc__r0,syn_0051,childhood_memory,persona_liwc,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__childhood_memory__lex_fewshot__r0,syn_0051,childhood_memory,lex_fewshot,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__turning_point__persona_only__r0,syn_0051,turning_point,persona_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__turning_point__liwc_only__r0,syn_0051,turning_point,liwc_only,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__turning_point__persona_liwc__r0,syn_0051,turning_point,persona_liwc,0,qwen3-32b,89.0,36.0
qwen3-32b__syn_0051__turning_point__lex_fewshot__r0,syn_0051,turning_point,lex_fewshot,0,qwen3-32b,89.0,36.0
gpt-4o-mini__syn_0051__memorable_journey__persona_only__r0,syn_0051,memorable_journey,persona_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__memorable_journey__liwc_only__r0,syn_0051,memorable_journey,liwc_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__memorable_journey__persona_liwc__r0,syn_0051,memorable_journey,persona_liwc,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__memorable_journey__lex_fewshot__r0,syn_0051,memorable_journey,lex_fewshot,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__difficult_decision__persona_only__r0,syn_0051,difficult_decision,persona_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__difficult_decision__liwc_only__r0,syn_0051,difficult_decision,liwc_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__difficult_decision__persona_liwc__r0,syn_0051,difficult_decision,persona_liwc,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__difficult_decision__lex_fewshot__r0,syn_0051,difficult_decision,lex_fewshot,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__daily_life_change__persona_only__r0,syn_0051,daily_life_change,persona_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__daily_life_change__liwc_only__r0,syn_0051,daily_life_change,liwc_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__daily_life_change__persona_liwc__r0,syn_0051,daily_life_change,persona_liwc,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__daily_life_change__lex_fewshot__r0,syn_0051,daily_life_change,lex_fewshot,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__meaningful_relationship__persona_only__r0,syn_0051,meaningful_relationship,persona_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__meaningful_relationship__liwc_only__r0,syn_0051,meaningful_relationship,liwc_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__meaningful_relationship__persona_liwc__r0,syn_0051,meaningful_relationship,persona_liwc,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__meaningful_relationship__lex_fewshot__r0,syn_0051,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__childhood_memory__persona_only__r0,syn_0051,childhood_memory,persona_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__childhood_memory__liwc_only__r0,syn_0051,childhood_memory,liwc_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__childhood_memory__persona_liwc__r0,syn_0051,childhood_memory,persona_liwc,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__childhood_memory__lex_fewshot__r0,syn_0051,childhood_memory,lex_fewshot,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__turning_point__persona_only__r0,syn_0051,turning_point,persona_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__turning_point__liwc_only__r0,syn_0051,turning_point,liwc_only,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__turning_point__persona_liwc__r0,syn_0051,turning_point,persona_liwc,0,gpt-4o-mini,89.0,36.0
gpt-4o-mini__syn_0051__turning_point__lex_fewshot__r0,syn_0051,turning_point,lex_fewshot,0,gpt-4o-mini,89.0,36.0
deepseek-v3__syn_0052__memorable_journey__persona_only__r0,syn_0052,memorable_journey,persona_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__memorable_journey__liwc_only__r0,syn_0052,memorable_journey,liwc_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__memorable_journey__persona_liwc__r0,syn_0052,memorable_journey,persona_liwc,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__memorable_journey__lex_fewshot__r0,syn_0052,memorable_journey,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__difficult_decision__persona_only__r0,syn_0052,difficult_decision,persona_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__difficult_decision__liwc_only__r0,syn_0052,difficult_decision,liwc_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__difficult_decision__persona_liwc__r0,syn_0052,difficult_decision,persona_liwc,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__difficult_decision__lex_fewshot__r0,syn_0052,difficult_decision,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__daily_life_change__persona_only__r0,syn_0052,daily_life_change,persona_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__daily_life_change__liwc_only__r0,syn_0052,daily_life_change,liwc_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__daily_life_change__persona_liwc__r0,syn_0052,daily_life_change,persona_liwc,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__daily_life_change__lex_fewshot__r0,syn_0052,daily_life_change,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__meaningful_relationship__persona_only__r0,syn_0052,meaningful_relationship,persona_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__meaningful_relationship__liwc_only__r0,syn_0052,meaningful_relationship,liwc_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__meaningful_relationship__persona_liwc__r0,syn_0052,meaningful_relationship,persona_liwc,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__meaningful_relationship__lex_fewshot__r0,syn_0052,meaningful_relationship,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__childhood_memory__persona_only__r0,syn_0052,childhood_memory,persona_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__childhood_memory__liwc_only__r0,syn_0052,childhood_memory,liwc_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__childhood_memory__persona_liwc__r0,syn_0052,childhood_memory,persona_liwc,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__childhood_memory__lex_fewshot__r0,syn_0052,childhood_memory,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__turning_point__persona_only__r0,syn_0052,turning_point,persona_only,0,deepseek-v3,20.0,84.08971515064968
deepseek-v3__syn_0052__turning_point__liwc_only__r0,syn_0052,turning_point,liwc_only,0,deepseek-v3,20.0,84.08971515064968
